ID,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,state,ownerName
4425, A3,2016,10130,Manual,61130.0,Diesel,0,74.3,Medium,Used,John Williams
4717, A5,2020,29750,Semi-Auto,2000.0,Diesel,145,51.4,XLarge,Used,Raymond Cyrus
7674, A4,2017,13500,Manual,25000.0,Petrol,125,53.3,XSmall,Used,Raymond Cyrus
4351, A1,2019,22500,Semi-Auto,3869.0,Petrol,150,44.1,Small,Used,Ali Harris
1174, A5,2016,16498,Semi-Auto,21480.0,Diesel,125,58.9,XLarge,Used,Andy Osement
930, A5,2017,18998,Semi-Auto,28618.0,Diesel,30,67.3,XLarge,Used,Joe Harris
6967, A1,2016,8990,Manual,24000.0,Petrol,30,57.6,XSmall,Used,Tony 3adaweya
1276, A3,2015,9391,Manual,73567.0,Diesel,0,83.1,Medium,Used,Bart 3adaweya
2314, A3,2019,21995,Manual,6500.0,Diesel,145,51.4,Medium,Used,Mark 3adaweya
8013, Q2,2019,22990,Manual,0.0,Petrol,145,43.5,Small,New,Joe Olsen
3622, Q5,2019,41490,Semi-Auto,21400.0,Petrol,145,34.0,XXLarge,Used,Hamada Cyrus
4269, A5,2014,12490,Semi-Auto,49353.0,Petrol,145,48.7,Large,Used,Raymond Harris
1773, A3,2016,10998,Manual,41014.0,Petrol,125,53.3,XSmall,Used,Anna Olsen
6444, A6,2019,52000,Automatic,3000.0,Diesel,145,35.8,XXLarge,Used,Mohammed Williams
1863, A4,2015,14998,Manual,54654.0,Diesel,145,55.4,XLarge,Used,Joe Smith
4588, Q3,2019,26990,Manual,4500.0,Diesel,145,42.8,XLarge,Used,Max Williams
2741, Q5,2016,18690,Semi-Auto,51756.0,Diesel,205,47.1,XLarge,Used,Raymond ElNakshabandy
3268, Q5,2015,20000,Semi-Auto,26190.0,Diesel,200,47.1,XLarge,Used,Tony Williams
2538, A3,2019,32890,Semi-Auto,3653.0,Petrol,145,33.2,XLarge,Used,Bart Johnson
905, A5,2018,19495,Semi-Auto,36715.0,Petrol,150,35.3,XXLarge,Used,Bob Cyrus
395, Q3,2016,19995,Semi-Auto,23205.0,Diesel,145,55.4,XLarge,Used,Tim Smith
957, Q2,2019,22444,Manual,4691.0,Diesel,145,47.9,Medium,Used,Mark Williams
5189, A3,2020,32500,Semi-Auto,3007.0,Petrol,145,34.5,XLarge,Used,Max Smith
8979, A3,2019,18400,Manual,8433.0,Diesel,145,51.4,Medium,Used,Tim Osement
94, A6,2016,17300,Automatic,24421.0,Diesel,30,61.4,XLarge,Used,Raymond Harris
7310, A3,2015,10249,Manual,54735.0,Diesel,0,83.1,Medium,Used,Bart Osement
3388, A1,2019,18750,Manual,4500.0,Petrol,145,48.7,XXSmall,Used,Tony ElNakshabandy
4349, A5,2020,31000,Manual,0.0,Petrol,145,37.2,XLarge,New,Raymond Olsen
6207, A4,2019,23750,Manual,5286.0,Petrol,145,38.7,XLarge,Used,Anna Smith
2096, A3,2016,12500,Manual,36385.0,Petrol,125,53.3,XSmall,Used,Anna Osement
4533, A3,2019,23990,Semi-Auto,9499.0,Petrol,145,41.5,Small,Used,Hamada Cyrus
133, Q2,2018,20000,Manual,12167.0,Petrol,150,50.4,XSmall,Used,John Olsen
4216, Q2,2018,22990,Manual,8057.0,Petrol,150,49.6,XSmall,Used,Anna Osement
4896, Q3,2019,26000,Manual,0.0,Diesel,145,42.8,XLarge,New,Mohammed Johnson
1953, Q2,2017,19991,Semi-Auto,19001.0,Diesel,150,57.7,XLarge,Used,Raymond Osement
6824, A3,2005,1975,Manual,104000.0,Petrol,240,38.1,XLarge,Used,Tim Olsen
1232, A6,2016,18998,Semi-Auto,43565.0,Diesel,125,58.9,XLarge,Used,Tim Cyrus
6400, A1,2019,19700,Semi-Auto,9614.0,Petrol,145,47.9,XXSmall,Used,Mohammed Marks
3496, A3,2017,12985,Manual,26450.0,Diesel,20,70.6,Medium,Used,Max Marks
548, A4,2016,11500,Manual,56235.0,Diesel,0,74.3,XLarge,Used,John Marks
1756, A3,2019,21490,Semi-Auto,6874.0,Petrol,145,42.2,Small,Used,Tim 3adaweya
3846, A5,2014,12020,Manual,23550.0,Petrol,145,49.6,Large,Used,Anna Cyrus
1922, Q3,2016,16995,Semi-Auto,61260.0,Diesel,160,50.4,XLarge,Used,Mark Smith
8549, A1,2016,11995,Manual,12000.0,Petrol,0,67.3,XXSmall,Used,John Osement
3062, A1,2013,7783,Manual,62331.0,Petrol,125,52.3,XSmall,Used,Andy Williams
949, A6,2019,29995,Automatic,4985.0,Diesel,145,50.4,XLarge,Used,Ali 3adaweya
1111, A4,2017,13298,Manual,57464.0,Diesel,0,74.3,XLarge,Used,Ali ElNakshabandy
6657, A1,2019,19995,Manual,5750.0,Petrol,145,51.4,XXSmall,Used,John ElNakshabandy
2826, Q3,2017,19242,Semi-Auto,19416.0,Petrol,145,47.9,XSmall,Used,Hamada Cyrus
2287, Q5,2015,21995,Semi-Auto,38778.0,Diesel,235,44.1,XXLarge,Used,Bart Harris
3022, A3,2019,28750,Automatic,0.0,Petrol,145,38.2,XLarge,New,John Marks
2490, A4,2019,29920,Semi-Auto,5664.0,Petrol,145,35.8,XLarge,Used,Raymond Harris
4167, A4,2019,45990,Automatic,5000.0,Diesel,145,39.2,XXLarge,Used,Ali 3adaweya
5132, A4,2016,18990,Semi-Auto,64049.0,Diesel,150,56.5,XLarge,Used,Mark Johnson
4162, A1,2016,13671,Manual,39356.0,Petrol,30,55.4,XSmall,Used,Ali Osement
7293, A1,2017,12000,Manual,29264.0,Diesel,150,76.3,Medium,Used,Bob Cyrus
2073, A3,2015,15995,Manual,18939.0,Diesel,20,68.9,XLarge,Used,Bob Harris
6036, A5,2019,26450,Semi-Auto,4750.0,Petrol,145,39.8,XLarge,Used,Max Smith
531, A5,2015,18995,Manual,37056.0,Diesel,160,53.3,XLarge,Used,Bart Smith
1612, A6,2015,11995,Manual,37300.0,Diesel,30,65.7,XLarge,Used,Joe 3adaweya
6802, A3,2016,11477,Manual,28000.0,Diesel,0,83.1,Medium,Used,John Osement
3409, A4,2019,23500,Manual,5500.0,Petrol,145,40.4,XLarge,Used,Max Harris
6869, A4,2017,18500,Automatic,25782.0,Diesel,145,72.4,XLarge,Used,Mark Smith
7497, Q3,2015,11500,Manual,79070.0,Diesel,145,56.5,XLarge,Used,John Smith
2786, A3,2017,19082,Manual,6931.0,Diesel,145,65.7,XLarge,Used,Tony Cyrus
418, A4,2017,20995,Semi-Auto,51204.0,Diesel,145,56.5,XLarge,Used,Bob ElNakshabandy
6803, A3,2017,13977,Semi-Auto,57000.0,Diesel,145,72.4,Medium,Used,Ali Johnson
2397, A4,2019,23995,Semi-Auto,0.0,Petrol,145,38.7,XLarge,New,Raymond ElNakshabandy
6091, Q3,2019,25750,Manual,4750.0,Petrol,145,40.9,Small,Used,Max Harris
4468, Q3,2018,24990,Semi-Auto,10981.0,Petrol,145,45.6,XSmall,Used,Hamada 3adaweya
6881, A3,2016,15000,Manual,41047.0,Diesel,30,65.7,XLarge,Used,Bart Williams
8031, Q2,2017,18990,Automatic,5183.0,Petrol,145,54.3,XSmall,Used,Tony 3adaweya
3665, Q2,2019,22000,Manual,4647.0,Diesel,145,47.9,Medium,Used,Anna Marks
43, A5,2014,13200,Automatic,83872.0,Diesel,125,58.9,XLarge,Used,Ali Smith
8957, A1,2017,14000,Manual,26716.0,Petrol,30,55.4,XSmall,Used,Bob ElNakshabandy
7647, Q3,2017,16000,Manual,36943.0,Petrol,150,51.4,XSmall,Used,Hamada Harris
706, Q2,2018,20498,Manual,10005.0,Petrol,145,50.4,XSmall,Used,Hamada Marks
4199, A4,2019,25826,Semi-Auto,8981.0,Diesel,145,44.8,XLarge,Used,Ali Cyrus
5163, A6,2015,15900,Semi-Auto,46000.0,Diesel,20,67.3,XLarge,Used,Mohammed Williams
1266, Q3,2016,14998,Manual,74381.0,Diesel,145,52.3,XLarge,Used,Tim Williams
8819, A4,2016,15000,Automatic,31670.0,Diesel,0,72.4,XLarge,Used,Tony Harris
4807, A3,2017,18900,Semi-Auto,27317.0,Petrol,150,56.5,Small,Used,Tim Smith
3509, A4,2017,20990,Semi-Auto,24911.0,Petrol,150,42.8,XLarge,Used,John Marks
5138, A4,2013,8295,Semi-Auto,86999.0,Diesel,125,57.6,XLarge,Used,Max ElNakshabandy
4824, A6,2017,19900,Semi-Auto,43113.0,Diesel,145,56.5,XLarge,Used,Mohammed ElNakshabandy
1265, A1,2015,15995,Manual,19523.0,Petrol,205,40.4,XLarge,Used,Anna Harris
7618, A1,2017,11000,Manual,34311.0,Petrol,30,57.6,XSmall,Used,Tim Osement
5909, A3,2016,12400,Manual,36149.0,Diesel,0,74.3,Medium,Used,Bob Marks
564, Q2,2019,23995,Automatic,5859.0,Diesel,145,47.9,Medium,Used,Bob ElNakshabandy
5575, A3,2019,21900,Manual,6012.0,Diesel,145,51.4,Medium,Used,Tim Osement
7631, A4,2016,16400,Semi-Auto,41333.0,Diesel,30,65.7,XLarge,Used,Raymond ElNakshabandy
2169, A5,2016,16491,Manual,60920.0,Diesel,165,53.3,XLarge,Used,Mohammed Osement
7723, A3,2017,16000,Manual,11032.0,Petrol,150,55.4,Small,Used,Mark Olsen
3657, A4,2019,24000,Automatic,7446.0,Petrol,145,38.7,XLarge,Used,Hamada Smith
6452, A1,2017,13500,Manual,13000.0,Petrol,150,67.3,XXSmall,Used,Tim Johnson
8769, A3,2016,16950,Automatic,26000.0,Diesel,125,61.4,XLarge,Used,Raymond Smith
1883, A4,2018,17798,Semi-Auto,10730.0,Petrol,145,51.4,XSmall,Used,Tim Johnson
6170, A4,2015,15000,Semi-Auto,44523.0,Diesel,160,50.4,XLarge,Used,Andy Johnson
8340, Q5,2018,28995,Automatic,7266.0,Petrol,145,40.9,XLarge,Used,Raymond Smith
5543, A1,2020,24950,Semi-Auto,2888.0,Petrol,150,44.8,Small,Used,Mohammed Olsen
812, A1,2019,23495,Manual,1041.0,Petrol,145,45.6,Small,Used,Max ElNakshabandy
6339, A3,2019,18400,Manual,1809.0,Diesel,145,49.6,Medium,Used,Bob Johnson
4801, A1,2019,21500,Semi-Auto,5041.0,Petrol,145,44.8,Small,Used,Mark ElNakshabandy
3703, Q3,2020,34750,Semi-Auto,2500.0,Petrol,145,31.4,XLarge,Used,Anna Cyrus
2208, Q3,2014,12792,Semi-Auto,42846.0,Diesel,200,47.9,XLarge,Used,Ali Johnson
8992, Q5,2020,50000,Automatic,0.0,Diesel,150,34.5,XXLarge,New,Joe Johnson
256, A4,2019,32485,Automatic,0.0,Diesel,145,50.4,XLarge,New,Bart Osement
805, A3,2019,21450,Automatic,5793.0,Diesel,145,52.3,Medium,Used,Mark Harris
8471, A5,2016,14999,Manual,46107.0,Petrol,200,40.9,XLarge,Used,Bart Williams
7136, A4,2019,20500,Manual,6026.0,Petrol,145,39.2,XLarge,Used,Max Johnson
6736, A5,2019,27761,Automatic,4000.0,Diesel,145,51.4,XLarge,Used,John Johnson
8193, A4,2019,26990,Automatic,2250.0,Diesel,145,50.4,XLarge,Used,Mohammed 3adaweya
4415, Q2,2017,17790,Manual,23000.0,Petrol,150,52.3,XSmall,Used,Max Harris
4934, Q2,2017,19950,Manual,18315.0,Petrol,145,50.4,XSmall,Used,Bob Cyrus
6899, A4,2018,18750,Manual,14000.0,Petrol,145,51.4,XSmall,Used,Raymond Williams
4174, Q5,2019,33990,Automatic,6000.0,Diesel,145,38.2,XLarge,Used,Andy Harris
8256, A1,2016,12490,Manual,39463.0,Diesel,0,76.3,Medium,Used,Hamada Smith
8302, Q2,2019,27490,Automatic,6648.0,Petrol,145,40.9,Small,Used,Tim Harris
1154, A3,2017,17498,Manual,20359.0,Petrol,30,60.1,XSmall,Used,Raymond Olsen
6468, A5,2019,33990,Semi-Auto,7000.0,Petrol,145,39.2,XLarge,Used,Raymond ElNakshabandy
8768, A3,2009,5295,Manual,63899.0,Petrol,200,40.9,Medium,Used,Andy Cyrus
5610, A4,2017,24895,Automatic,30085.0,Petrol,145,38.7,XXLarge,Used,Bart ElNakshabandy
8158, A5,2016,21490,Automatic,11998.0,Diesel,160,51.4,XLarge,Used,Raymond Harris
5826, A3,2019,21690,Semi-Auto,8852.0,Petrol,150,42.2,Small,Used,John ElNakshabandy
5169, A3,2019,32490,Semi-Auto,0.0,Petrol,150,33.2,XLarge,New,Bob ElNakshabandy
6613, A5,2011,7500,Manual,104800.0,Diesel,160,49.6,XLarge,Used,Raymond Williams
8582, A3,2015,8999,Manual,83764.0,Diesel,20,68.9,XLarge,Used,Raymond Marks
7388, Q5,2019,32900,Automatic,11636.0,Diesel,150,38.2,XLarge,Used,Tim Cyrus
3124, Q3,2019,34991,Semi-Auto,4613.0,Diesel,145,45.6,XLarge,Used,Max Johnson
7523, A3,2017,19300,Manual,19471.0,Petrol,145,55.4,Small,Used,Max Johnson
1551, Q5,2015,19998,Semi-Auto,32424.0,Diesel,200,47.1,XLarge,Used,Ali Harris
8795, A1,2017,13999,Manual,12290.0,Petrol,30,55.4,XSmall,Used,Joe Smith
4392, A4,2017,17490,Manual,12823.0,Petrol,145,52.3,XSmall,Used,Joe Cyrus
9047, A5,2019,28500,Automatic,2607.0,Petrol,145,39.8,XLarge,Used,Anna ElNakshabandy
557, A1,2019,23995,Manual,3232.0,Petrol,145,50.4,XXSmall,Used,Bob Harris
4646, A5,2019,27995,Automatic,8000.0,Diesel,145,48.7,XLarge,Used,John 3adaweya
4746, Q5,2019,33094,Semi-Auto,5291.0,Diesel,145,38.2,XLarge,Used,Max Williams
4819, Q3,2020,30210,Semi-Auto,1401.0,Diesel,145,48.7,XLarge,Used,Mark Williams
87, Q3,2017,16100,Manual,18001.0,Diesel,145,62.8,XLarge,Used,Max ElNakshabandy
5268, A3,2019,30950,Semi-Auto,6207.0,Petrol,145,34.5,XLarge,Used,John Williams
7784, A5,2015,11795,Manual,90430.0,Diesel,145,55.4,XLarge,Used,Bart Olsen
8674, A3,2017,13399,Manual,16850.0,Diesel,0,74.3,Medium,Used,Bart Smith
3594, A1.,2019,19990,Manual,2348.0,Petrol,145,50.4,XXSmall,Used,John 3adaweya
4872, A3,2019,22900,Manual,2455.0,Diesel,150,52.3,Medium,Used,Raymond ElNakshabandy
4756, Q5,2018,33172,Semi-Auto,9427.0,Petrol,145,40.4,XLarge,Used,Max Cyrus
7007, A3,2015,8990,Manual,49000.0,Diesel,0,83.1,Medium,Used,Mark Marks
8194, A4,2019,27990,Automatic,2500.0,Diesel,145,45.6,XLarge,Used,Bart Cyrus
168, Q5,2014,18998,Semi-Auto,47648.0,Petrol,260,35.8,XLarge,Used,Tim Smith
6250, A3,2015,19875,Manual,35000.0,Petrol,205,40.4,XLarge,Used,Bob Cyrus
3727, A3,2016,17990,Semi-Auto,48200.0,Petrol,30,56.5,XSmall,Used,Anna Olsen
322, A1,2016,11995,Manual,17454.0,Petrol,0,67.3,XXSmall,Used,Tim Smith
7322, A6,2016,13699,Automatic,44652.0,Diesel,20,67.3,XLarge,Used,Hamada Osement
5105, A4,2019,26000,Automatic,0.0,Diesel,145,47.9,XLarge,New,Anna Marks
6432, Q5,2019,47990,Semi-Auto,5209.0,Diesel,145,34.5,XXLarge,Used,Raymond 3adaweya
2890, A1,2016,9995,Manual,35076.0,Diesel,0,76.3,Medium,Used,Raymond Olsen
1398, A6,2016,16990,Manual,35421.0,Diesel,30,64.2,XLarge,Used,Ali Osement
223, A1,2019,19685,Manual,0.0,Petrol,145,49.6,XXSmall,New,Tim 3adaweya
4982, Q3,2019,30790,Semi-Auto,6521.0,Petrol,145,31.7,XLarge,Used,John Osement
7104, Q5,2011,11795,Manual,66229.0,Diesel,200,42.1,XLarge,Used,Anna Osement
2119, Q2,2017,17188,Manual,9249.0,Diesel,30,64.2,Medium,Used,Bart Marks
4938, Q2,2017,19950,Manual,20559.0,Petrol,145,50.4,XSmall,Used,Tony Johnson
127, A5,2017,21100,Automatic,32771.0,Diesel,145,70.6,XLarge,Used,Ali Osement
545, A4,2017,13985,Semi-Auto,84222.0,Diesel,20,68.9,XLarge,Used,Mark Marks
6567, Q3,2018,26000,Semi-Auto,20000.0,Petrol,150,40.4,XLarge,Used,Anna Johnson
7300, A3,2016,16750,Automatic,41656.0,Diesel,30,61.4,XLarge,Used,Mohammed Osement
1270, A3,2017,13298,Manual,68468.0,Diesel,20,65.7,XLarge,Used,Max Marks
4905, A5,2019,30000,Automatic,0.0,Diesel,145,47.1,XLarge,New,Joe Osement
2556, A3,2015,15498,Manual,20346.0,Petrol,30,57.6,XSmall,Used,Mohammed Johnson
2049, Q5,2017,33995,Semi-Auto,50000.0,Petrol,145,34.0,XXLarge,Used,Mark Marks
284, Q3,2014,14500,Semi-Auto,35423.0,Diesel,200,47.9,XLarge,Used,Hamada Osement
7189, A3,2017,14970,Manual,44151.0,Diesel,20,65.7,XLarge,Used,Anna ElNakshabandy
3408, Q2,2019,24000,Manual,5200.0,Petrol,145,43.5,XXSmall,Used,Joe Williams
2368, A1,2017,12360,Manual,8773.0,Petrol,0,67.3,XXSmall,Used,Mark ElNakshabandy
3486, A6,2019,29000,Semi-Auto,6000.0,Diesel,145,50.4,XLarge,Used,Mark Cyrus
5437, Q5,2019,32970,Semi-Auto,7203.0,Diesel,150,55.4,XLarge,Used,Andy Cyrus
1307, Q3,2017,19465,Semi-Auto,26856.0,Diesel,145,55.4,XLarge,Used,Mohammed Harris
8021, A1,2017,14690,Manual,18190.0,Petrol,30,58.9,XSmall,Used,Anna Williams
2495, Q5,2016,23142,Semi-Auto,27041.0,Diesel,200,47.1,XLarge,Used,Bart Johnson
3158, A3,2019,24991,Semi-Auto,2621.0,Diesel,145,50.4,XLarge,Used,Bart Johnson
5894, A4,2018,18750,Manual,16001.0,Petrol,145,52.3,XSmall,Used,Bart 3adaweya
7550, A3,2019,23950,Automatic,9527.0,Petrol,150,42.2,Small,Used,Andy Williams
2444, Q3,2018,24702,Manual,6546.0,Diesel,145,60.1,XLarge,Used,Tim Marks
2246, A3,2019,31995,Semi-Auto,6500.0,Petrol,145,36.7,XLarge,Used,Joe Harris
3493, A3,2016,12490,Semi-Auto,44541.0,Petrol,30,56.5,XSmall,Used,Tim Smith
6652, Q3,2019,24995,Manual,5662.0,Diesel,145,42.8,XLarge,Used,Max Cyrus
6729, Q5,2020,36888,Automatic,3000.0,Diesel,145,38.2,XLarge,Used,Mohammed ElNakshabandy
6722, Q3,2020,33990,Automatic,1500.0,Diesel,145,47.1,XLarge,Used,Joe Williams
2976, A3,2019,22792,Manual,4962.0,Diesel,150,51.4,Medium,Used,Andy Olsen
3907, A3,2019,19850,Manual,0.0,Diesel,145,52.3,Medium,New,Joe Olsen
5525, A5,2019,28950,Semi-Auto,2866.0,Petrol,145,39.8,XLarge,Used,Max ElNakshabandy
1041, Q3,2020,33491,Semi-Auto,4444.0,Petrol,145,39.2,Small,Used,Tim Smith
1966, A3,2017,19995,Manual,17800.0,Petrol,150,54.3,Small,Used,Max Osement
9006, A3,2019,31000,Automatic,0.0,Petrol,150,34.9,XLarge,New,Joe 3adaweya
1820, A3,2018,18998,Manual,9118.0,Petrol,145,58.9,XSmall,Used,Hamada Johnson
9186, Q2,2019,25000,Manual,0.0,Diesel,145,49.6,Medium,New,Andy Osement
7103, A5,2017,20999,Manual,11587.0,Diesel,145,67.3,XLarge,Used,Andy Johnson
2157, A4,2017,21000,Semi-Auto,28870.0,Diesel,150,53.3,XXLarge,Used,Max Osement
8153, Q2,2019,20990,Manual,0.0,Diesel,145,49.6,Medium,New,Raymond Olsen
3645, A3,2015,14499,Manual,22364.0,Petrol,30,58.9,XSmall,Used,Joe Marks
9241, A1,2019,21000,Automatic,4849.0,Petrol,145,47.1,XXSmall,Used,Raymond Marks
199, A6,2019,45485,Automatic,3241.0,Diesel,145,39.2,XXLarge,Used,Bart Osement
6359, Q5,2019,33900,Automatic,6318.0,Diesel,145,38.2,XLarge,Used,Tony Olsen
2989, Q3,2016,18502,Manual,22406.0,Diesel,145,52.3,XLarge,Used,John Olsen
7932, A5,2017,19499,Manual,28015.0,Diesel,145,64.2,XLarge,Used,Raymond Cyrus
3736, A1,2017,14750,Manual,24500.0,Petrol,145,55.4,XSmall,Used,Andy ElNakshabandy
1317, Q3,2016,14498,Semi-Auto,74392.0,Petrol,145,47.9,XSmall,Used,Mohammed ElNakshabandy
8868, A1,2017,14000,Manual,20871.0,Petrol,150,56.5,XSmall,Used,Anna Osement
7188, A4,2016,15940,Automatic,36000.0,Diesel,20,67.3,XLarge,Used,John Olsen
5799, A5,2018,23950,Manual,27601.0,Petrol,145,48.7,XLarge,Used,Tim Williams
4775, A3,2020,21600,Manual,1222.0,Diesel,145,56.5,XLarge,Used,Mohammed Williams
5586, A5,2019,26250,Manual,7601.0,Petrol,145,37.7,XLarge,Used,Mohammed Osement
3620, Q2,2017,18490,Semi-Auto,47200.0,Petrol,145,54.3,XSmall,Used,Raymond Harris
2615, A1,2013,8995,Manual,68000.0,Diesel,0,74.3,Medium,Used,Raymond Olsen
4121, Q5,2016,17585,Semi-Auto,77432.0,Diesel,200,47.1,XLarge,Used,Ali Cyrus
6530, Q2,2017,18490,Semi-Auto,59900.0,Petrol,125,52.3,XSmall,Used,Anna 3adaweya
2151, A5,2016,19890,Semi-Auto,30385.0,Diesel,160,52.3,XLarge,Used,Max Johnson
7044, A4,2012,7990,Manual,88000.0,Diesel,30,62.8,XLarge,Used,John Cyrus
1905, Q3,2016,19000,Semi-Auto,15110.0,Petrol,145,47.9,XSmall,Used,Andy Osement
8627, A3,2016,13999,Manual,17363.0,Petrol,20,60.1,XSmall,Used,Mark Smith
5193, Q2,2019,21950,Manual,3193.0,Diesel,145,49.6,Medium,Used,Mark Williams
3857, A5,2016,19990,Manual,17700.0,Diesel,165,53.3,XLarge,Used,Andy Cyrus
58, A6,2016,18500,Manual,34110.0,Diesel,30,61.4,XLarge,Used,Andy Williams
7866, A1,2012,7714,Manual,43133.0,Diesel,0,74.3,Medium,Used,Bob Cyrus
4849, Q5,2020,37000,Semi-Auto,0.0,Diesel,145,38.2,XLarge,New,Ali Olsen
1499, Q2,2017,20490,Manual,4653.0,Petrol,145,50.4,XSmall,Used,Andy Osement
6697, Q3,2019,28730,Automatic,7732.0,Petrol,145,32.5,XLarge,Used,Tony Johnson
7099, A6,2016,15600,Automatic,49462.0,Diesel,30,61.4,XLarge,Used,Bart Osement
544, A4,2017,16998,Manual,6896.0,Petrol,145,52.3,XSmall,Used,Raymond Williams
7295, A3,2016,15499,Manual,11318.0,Petrol,30,55.4,XSmall,Used,Andy ElNakshabandy
5382, A4,2019,46490,Automatic,5000.0,Diesel,145,39.8,XXLarge,Used,Andy Marks
4173, Q5,2019,33490,Automatic,6000.0,Diesel,145,38.2,XLarge,Used,Tony Marks
2453, A1,2020,20990,Manual,3265.0,Petrol,145,47.9,XXSmall,Used,Tim Cyrus
2621,,2015,12881,Manual,34188.0,Petrol,30,55.4,XSmall,Used,Ali Harris
3057, Q3,2019,37201,Semi-Auto,3362.0,Petrol,145,30.7,XLarge,Used,Tony Johnson
6309, Q3,2020,29995,Manual,1014.0,Petrol,145,40.9,Small,Used,Mohammed Williams
4398, Q5,2019,35490,Semi-Auto,5000.0,Diesel,145,38.2,XLarge,Used,Bart 3adaweya
3366, A4,2019,27850,Semi-Auto,0.0,Diesel,145,54.3,XLarge,New,Joe Osement
3758, A1,2017,12500,Manual,20865.0,Petrol,0,67.3,XXSmall,Used,Bart Johnson
7517, A6,2018,22750,Automatic,25448.0,Diesel,145,56.5,XLarge,Used,Ali Johnson
2381, Q2,2019,23439,Manual,0.0,Petrol,145,43.5,Small,New,Ali Marks
6849, A3,2016,10495,Manual,59800.0,Diesel,0,74.3,Medium,Used,John ElNakshabandy
2214, Q3,2019,27991,Semi-Auto,8683.0,Diesel,150,47.1,XLarge,Used,Mohammed Olsen
2584, A4,2019,23350,Manual,6936.0,Petrol,145,39.2,XLarge,Used,Anna 3adaweya
1393, Q3,2018,23650,Semi-Auto,19000.0,Petrol,145,45.6,XSmall,Used,Mohammed ElNakshabandy
2730, Q5,2017,28062,Semi-Auto,21876.0,Diesel,150,55.4,XLarge,Used,Mark Olsen
7622, A3,2017,17450,Semi-Auto,26931.0,Petrol,30,56.5,XSmall,Used,Joe Johnson
1409, A4,2016,14995,Manual,30578.0,Diesel,0,74.3,XLarge,Used,Raymond ElNakshabandy
1876, A4,2017,16380,Manual,38331.0,Diesel,20,68.9,XLarge,Used,Tony Smith
777, Q3,2020,33444,Semi-Auto,1904.0,Petrol,145,31.4,XLarge,Used,John Osement
7572, A4,2020,43950,Automatic,6685.0,Diesel,145,39.2,XXLarge,Used,Bart Cyrus
4959, A5,2019,25950,Semi-Auto,8130.0,Diesel,145,67.3,XLarge,Used,Raymond Harris
389, A1,2016,11498,Manual,24952.0,Petrol,30,55.4,XSmall,Used,Tony Osement
6711, A3,2017,20990,Automatic,31376.0,Diesel,125,57.7,XLarge,Used,Tim Cyrus
6401, Q3,2018,27400,Semi-Auto,13768.0,Petrol,145,40.4,XLarge,Used,Tony Osement
4970, A4,2019,25950,Semi-Auto,9097.0,Diesel,145,45.6,XLarge,Used,Ali 3adaweya
7453, A4,2016,11295,Automatic,119880.0,Diesel,30,64.2,XLarge,Used,Max Johnson
4456, Q5,2018,43990,Semi-Auto,17000.0,Petrol,145,34.0,XXLarge,Used,Andy Williams
1751, A4,2020,31498,Manual,0.0,Petrol,145,39.2,XLarge,New,Mohammed Williams
5584, Q5,2019,31100,Semi-Auto,5401.0,Diesel,145,39.2,XLarge,Used,Hamada Johnson
70, A6,2016,16600,Manual,32808.0,Diesel,30,61.4,XLarge,Used,Mohammed Marks
1795, Q5,2017,36230,Semi-Auto,17503.0,Petrol,145,34.0,XXLarge,Used,Hamada Osement
1310, Q3,2015,14498,Manual,55259.0,Diesel,125,60.1,XLarge,Used,Tim Olsen
6922, A3,2015,6990,Manual,84000.0,Diesel,20,68.9,XLarge,Used,Bob Cyrus
4851, Q2,2020,26000,Semi-Auto,0.0,Diesel,145,46.3,XLarge,New,Bart Smith
4547, A3,2019,22061,Manual,2392.0,Diesel,145,51.4,Medium,Used,Mark ElNakshabandy
9128, A4,2020,44000,Automatic,7500.0,Diesel,145,39.2,XXLarge,Used,Bob Cyrus
4053, Q3,2020,32500,Semi-Auto,3999.0,Petrol,145,31.4,XLarge,Used,Max Williams
5534, A6,2019,30950,Semi-Auto,9330.0,Diesel,145,47.9,XLarge,Used,Raymond Johnson
3078, Q2,2019,21691,Manual,5998.0,Diesel,145,47.9,Medium,Used,Mohammed Cyrus
1051, Q3,2017,17991,Manual,18909.0,Petrol,150,51.4,XSmall,Used,Hamada Johnson
677, A3,2014,7898,Semi-Auto,88130.0,Diesel,30,64.2,XLarge,Used,Anna Marks
5112, A5,2020,27990,Semi-Auto,1432.0,Petrol,145,39.8,XLarge,Used,Andy Johnson
2092, A5,2016,18299,Automatic,26498.0,Diesel,145,56.5,XLarge,Used,Joe Cyrus
95, A1,2016,10600,Manual,15567.0,Diesel,0,76.3,Medium,Used,Andy Olsen
12, Q3,2016,17000,Manual,44915.0,Diesel,145,52.3,XLarge,Used,Ali Marks
4880, Q3,2018,18900,Manual,8560.0,Petrol,145,51.4,XSmall,Used,Tim Osement
2949, A3,2017,13999,Manual,11836.0,Petrol,20,60.1,XXSmall,Used,Bart Johnson
6205, A5,2019,28000,Semi-Auto,5394.0,Petrol,145,39.8,XLarge,Used,Bob Harris
4056, A3,2016,17400,Manual,22740.0,Petrol,30,57.6,XSmall,Used,Joe ElNakshabandy
3389, A6,2019,36000,Semi-Auto,5000.0,Petrol,145,34.9,XLarge,Used,John Johnson
